Time (s)	repeat #	Applied voltage (V)	Current (A)	Absolute current (A)	Resistance (Ohm)
632.013	1	-2	-2.31711E-5	2.31711E-5	86314.23127
633.421	1	0	7.17425E-10	7.17425E-10	0
633.844	1	-1	-1.46858E-7	1.46858E-7	6.80928E6
634.168	1	0	5.56707E-10	5.56707E-10	0
634.494	1	-2	-2.29649E-5	2.29649E-5	87089.57947
635.908	1	0	7.16083E-10	7.16083E-10	0
636.334	1	-1	-1.38125E-7	1.38125E-7	7.23985E6
636.659	1	0	5.58889E-10	5.58889E-10	0
636.982	1	-2	-2.2379E-5	2.2379E-5	89369.45826
638.401	1	0	7.20572E-10	7.20572E-10	0
638.825	1	-1	-1.36186E-7	1.36186E-7	7.34292E6
639.149	1	0	5.5591E-10	5.5591E-10	0
639.477	1	-2	-2.22318E-5	2.22318E-5	89961.10532
640.891	1	0	7.15622E-10	7.15622E-10	0
641.316	1	-1	-1.31731E-7	1.31731E-7	7.59121E6
641.642	1	0	5.59518E-10	5.59518E-10	0
641.964	1	-2	-2.12887E-5	2.12887E-5	93946.37729
643.377	1	0	7.22376E-10	7.22376E-10	0
643.801	1	-1	-1.27596E-7	1.27596E-7	7.83724E6
644.126	1	0	5.56665E-10	5.56665E-10	0
644.451	1	-2	-2.21231E-5	2.21231E-5	90403.08021
645.866	1	0	7.18012E-10	7.18012E-10	0
646.291	1	-1	-1.24516E-7	1.24516E-7	8.0311E6
646.617	1	0	5.66566E-10	5.66566E-10	0
646.942	1	-2	-2.18319E-5	2.18319E-5	91609.10943
648.356	1	0	7.21285E-10	7.21285E-10	0
648.781	1	-1	-1.20683E-7	1.20683E-7	8.28618E6
649.108	1	0	5.65139E-10	5.65139E-10	0
649.435	1	-2	-2.17357E-5	2.17357E-5	92014.43522
650.85	1	0	7.14279E-10	7.14279E-10	0
651.275	1	-1	-1.19083E-7	1.19083E-7	8.39751E6
651.601	1	0	5.62455E-10	5.62455E-10	0
651.929	1	-2	-2.16699E-5	2.16699E-5	92293.74885
653.344	1	0	7.18977E-10	7.18977E-10	0
653.769	1	-1	-1.17775E-7	1.17775E-7	8.49077E6
654.096	1	0	5.62077E-10	5.62077E-10	0
654.424	1	-2	-2.14755E-5	2.14755E-5	93129.33663
655.845	1	0	7.24892E-10	7.24892E-10	0
656.269	1	-1	-1.14548E-7	1.14548E-7	8.72997E6
656.594	1	0	5.67489E-10	5.67489E-10	0
656.921	1	-2	-2.13308E-5	2.13308E-5	93761.22205
658.335	1	0	7.17592E-10	7.17592E-10	0
658.761	1	-1	-1.10562E-7	1.10562E-7	9.04467E6
659.085	1	0	5.57085E-10	5.57085E-10	0
659.416	1	-2	-2.08983E-5	2.08983E-5	95701.56424
660.83	1	0	7.19648E-10	7.19648E-10	0
661.253	1	-1	-1.07064E-7	1.07064E-7	9.34018E6
661.577	1	0	5.66566E-10	5.66566E-10	0
661.904	1	0.3	8.36137E-6	8.36137E-6	35879.30489
663.777	1	0	-3.61612E-11	3.61612E-11	0
664.209	1	-1	-1.5395E-7	1.5395E-7	6.4956E6
664.534	1	0	3.43382E-10	3.43382E-10	0
664.861	1	0.3	8.40424E-6	8.40424E-6	35696.25486
666.552	1	0	-7.77822E-11	7.77822E-11	0
666.979	1	-1	-1.77216E-7	1.77216E-7	5.64284E6
667.305	1	0	3.1175E-10	3.1175E-10	0
667.629	1	0.3	8.36507E-6	8.36507E-6	35863.4049
669.049	1	0	-8.9614E-11	8.9614E-11	0
669.475	1	-1	-1.90108E-7	1.90108E-7	5.26017E6
669.8	1	0	3.05625E-10	3.05625E-10	0
670.125	1	0.3	8.6719E-6	8.6719E-6	34594.50683
671.999	1	0	-1.09921E-10	1.09921E-10	0
672.427	1	-1	-1.99905E-7	1.99905E-7	5.00237E6
672.753	1	0	2.86788E-10	2.86788E-10	0
673.082	1	0.3	8.5431E-6	8.5431E-6	35116.0709
674.774	1	0	-1.07068E-10	1.07068E-10	0
675.201	1	-1	-2.05244E-7	2.05244E-7	4.87226E6
675.528	1	0	2.87124E-10	2.87124E-10	0
675.855	1	0.3	8.47223E-6	8.47223E-6	35409.7952
677.267	1	0	-1.02998E-10	1.02998E-10	0
677.695	1	-1	-2.14804E-7	2.14804E-7	4.65541E6
678.022	1	0	2.78734E-10	2.78734E-10	0
678.349	1	0.3	8.48637E-6	8.48637E-6	35350.80787
679.774	1	0	-1.04551E-10	1.04551E-10	0
680.207	1	-1	-2.18473E-7	2.18473E-7	4.57723E6
680.535	1	0	2.85866E-10	2.85866E-10	0
680.862	1	0.3	8.60023E-6	8.60023E-6	34882.80019
682.553	1	0	-1.07697E-10	1.07697E-10	0
682.979	1	-1	-2.21273E-7	2.21273E-7	4.5193E6
683.31	1	0	2.81251E-10	2.81251E-10	0
683.637	1	0.3	8.51633E-6	8.51633E-6	35226.44971
685.05	1	0	-1.08201E-10	1.08201E-10	0
685.478	1	-1	-2.2536E-7	2.2536E-7	4.43734E6
685.803	1	0	2.7651E-10	2.7651E-10	0
686.131	1	0.3	8.83494E-6	8.83494E-6	33956.09183
687.739	1	0	-1.16424E-10	1.16424E-10	0
688.163	1	-1	-2.29915E-7	2.29915E-7	4.34943E6
688.488	1	0	2.73951E-10	2.73951E-10	0
688.816	1	0.3	8.54126E-6	8.54126E-6	35123.62756
690.23	1	0	-1.09963E-10	1.09963E-10	0
690.659	1	-1	-2.37615E-7	2.37615E-7	4.2085E6
690.985	1	0	2.78314E-10	2.78314E-10	0
691.31	1	0.3	8.54688E-6	8.54688E-6	35100.52381
692.721	1	0	-1.09753E-10	1.09753E-10	0
693.145	1	-1	-2.37751E-7	2.37751E-7	4.20609E6
693.47	1	0	2.75923E-10	2.75923E-10	0
693.798	1	0.3	8.55372E-6	8.55372E-6	35072.4802
695.225	1	0	-1.10928E-10	1.10928E-10	0
695.656	1	-1	-2.41843E-7	2.41843E-7	4.13491E6
695.985	1	0	2.82593E-10	2.82593E-10	0
696.313	1	0.3	8.55931E-6	8.55931E-6	35049.55832
697.728	1	0	-1.13823E-10	1.13823E-10	0
698.16	1	-1	-2.48038E-7	2.48038E-7	4.03165E6
698.488	1	0	2.76552E-10	2.76552E-10	0
698.813	1	0.3	8.56081E-6	8.56081E-6	35043.41295
700.236	1	0	-1.11683E-10	1.11683E-10	0
700.664	1	-1	-2.52881E-7	2.52881E-7	3.95443E6
700.98	1	0	2.72735E-10	2.72735E-10	0
701.309	1	0.3	8.8929E-6	8.8929E-6	33734.78477
702.905	1	0	-1.19949E-10	1.19949E-10	0
703.339	1	-1	-2.60773E-7	2.60773E-7	3.83475E6
703.666	1	0	2.75042E-10	2.75042E-10	0
703.995	1	0.3	8.90559E-6	8.90559E-6	33686.7258
705.6	1	0	-1.14578E-10	1.14578E-10	0
706.034	1	-1	-2.5549E-7	2.5549E-7	3.91406E6
706.362	1	0	2.6963E-10	2.6963E-10	0
706.691	1	0.3	8.57985E-6	8.57985E-6	34965.65033
708.116	1	0	-1.12564E-10	1.12564E-10	0
708.542	1	-1	-2.63336E-7	2.63336E-7	3.79744E6
708.869	1	0	2.72399E-10	2.72399E-10	0
709.203	1	0.3	8.67562E-6	8.67562E-6	34579.64522
710.898	1	0	-1.15543E-10	1.15543E-10	0
711.332	1	-1	-2.61355E-7	2.61355E-7	3.82621E6
711.66	1	0	2.72189E-10	2.72189E-10	0
711.99	1	0.3	8.92087E-6	8.92087E-6	33629.01458
713.588	1	0	-1.17138E-10	1.17138E-10	0
714.014	1	-1	-2.63353E-7	2.63353E-7	3.79718E6
714.343	1	0	2.68959E-10	2.68959E-10	0
714.672	1	0.3	8.92614E-6	8.92614E-6	33609.14868
716.269	1	0	-1.19277E-10	1.19277E-10	0
716.697	1	-1	-2.6647E-7	2.6647E-7	3.75277E6
717.023	1	0	2.61827E-10	2.61827E-10	0
717.352	1	0.3	8.93061E-6	8.93061E-6	33592.33772
718.948	1	0	-1.19026E-10	1.19026E-10	0
719.382	1	-1	-2.71362E-7	2.71362E-7	3.68511E6
719.71	1	0	2.70931E-10	2.70931E-10	0
720.039	1	0.3	8.9358E-6	8.9358E-6	33572.83823
721.648	1	0	-1.18061E-10	1.18061E-10	0
722.085	1	-1	-2.68636E-7	2.68636E-7	3.72251E6
722.415	1	0	2.72525E-10	2.72525E-10	0
722.746	1	0.3	8.59788E-6	8.59788E-6	34892.33853
724.159	1	0	-1.18145E-10	1.18145E-10	0
724.584	1	-1	-2.70592E-7	2.70592E-7	3.6956E6
724.912	1	0	2.76007E-10	2.76007E-10	0
725.24	1	0.3	8.59482E-6	8.59482E-6	34904.73683
726.653	1	0	-1.13949E-10	1.13949E-10	0
727.083	1	-1	-2.75633E-7	2.75633E-7	3.62801E6
727.404	1	0	2.6103E-10	2.6103E-10	0
727.733	1	1	0.01095	0.01095	91.3554
848.337	1	1	0.01095	0.01095	91.35574
848.659	1	0	-3.73871E-10	3.73871E-10	0
849.183	1	-1	-2.74885E-6	2.74885E-6	363788.49337
849.705	1	0	7.46795E-11	7.46795E-11	0
850.133	1	-2	-3.89549E-5	3.89549E-5	51341.44939
851.547	1	0	5.69083E-10	5.69083E-10	0
851.974	1	-1	-6.56468E-7	6.56468E-7	1.5233E6
852.301	1	0	4.26446E-10	4.26446E-10	0
852.63	1	-2	-3.52685E-5	3.52685E-5	56707.87533
854.049	1	0	6.4103E-10	6.4103E-10	0
854.476	1	-1	-4.81607E-7	4.81607E-7	2.07638E6
854.806	1	0	4.85346E-10	4.85346E-10	0
855.135	1	-2	-3.3367E-5	3.3367E-5	59939.38929
856.553	1	0	6.50386E-10	6.50386E-10	0
856.986	1	-1	-3.9692E-7	3.9692E-7	2.5194E6
857.317	1	0	5.07497E-10	5.07497E-10	0
857.655	1	-2	-3.1556E-5	3.1556E-5	63379.38902
859.071	1	0	6.64523E-10	6.64523E-10	0
859.507	1	-1	-3.41945E-7	3.41945E-7	2.92445E6
859.834	1	0	5.17524E-10	5.17524E-10	0
860.164	1	-2	-3.05422E-5	3.05422E-5	65483.25331
861.581	1	0	6.85206E-10	6.85206E-10	0
862.011	1	-1	-3.04761E-7	3.04761E-7	3.28126E6
862.339	1	0	5.28347E-10	5.28347E-10	0
862.672	1	-2	-2.95371E-5	2.95371E-5	67711.52318
864.085	1	0	6.99763E-10	6.99763E-10	0
864.515	1	-1	-2.80923E-7	2.80923E-7	3.5597E6
864.845	1	0	5.36696E-10	5.36696E-10	0
865.177	1	-2	-2.85158E-5	2.85158E-5	70136.45749
866.587	1	0	7.00266E-10	7.00266E-10	0
867.017	1	-1	-2.57669E-7	2.57669E-7	3.88095E6
867.347	1	0	5.4173E-10	5.4173E-10	0
867.678	1	-2	-2.80998E-5	2.80998E-5	71174.78249
869.093	1	0	6.87597E-10	6.87597E-10	0
869.528	1	-1	-2.40463E-7	2.40463E-7	4.15864E6
869.857	1	0	5.41101E-10	5.41101E-10	0
870.187	1	-2	-2.76571E-5	2.76571E-5	72314.24008
871.606	1	0	7.02322E-10	7.02322E-10	0
872.035	1	-1	-2.31632E-7	2.31632E-7	4.31719E6
872.361	1	0	5.52092E-10	5.52092E-10	0
872.689	1	-2	-2.73505E-5	2.73505E-5	73124.91271
874.106	1	0	7.04965E-10	7.04965E-10	0
874.535	1	-1	-2.23114E-7	2.23114E-7	4.48201E6
874.863	1	0	5.52764E-10	5.52764E-10	0
875.193	1	-2	-2.67848E-5	2.67848E-5	74669.1875
876.611	1	0	7.06224E-10	7.06224E-10	0
877.041	1	-1	-2.05764E-7	2.05764E-7	4.85993E6
877.37	1	0	5.53141E-10	5.53141E-10	0
877.699	1	-2	-2.63398E-5	2.63398E-5	75930.74964
879.117	1	0	6.92547E-10	6.92547E-10	0
879.554	1	-1	-1.9877E-7	1.9877E-7	5.03094E6
879.884	1	0	5.48275E-10	5.48275E-10	0
880.216	1	-2	-2.6113E-5	2.6113E-5	76590.20411
881.633	1	0	6.97624E-10	6.97624E-10	0
882.07	1	-1	-1.9195E-7	1.9195E-7	5.2097E6
882.399	1	0	5.51463E-10	5.51463E-10	0
882.729	1	-2	-2.57208E-5	2.57208E-5	77758.19999
884.149	1	0	7.12768E-10	7.12768E-10	0
884.578	1	-1	-1.79105E-7	1.79105E-7	5.58332E6
884.907	1	0	5.56874E-10	5.56874E-10	0
885.236	1	-2	-2.55739E-5	2.55739E-5	78204.73217
886.654	1	0	7.14824E-10	7.14824E-10	0
887.085	1	-1	-1.7995E-7	1.7995E-7	5.5571E6
887.416	1	0	5.56162E-10	5.56162E-10	0
887.748	1	-2	-2.37252E-5	2.37252E-5	84298.62281
889.16	1	0	7.13439E-10	7.13439E-10	0
889.586	1	-1	-1.72229E-7	1.72229E-7	5.80623E6
889.913	1	0	5.56036E-10	5.56036E-10	0
890.242	1	-2	-2.47226E-5	2.47226E-5	80897.7711
891.657	1	0	7.19816E-10	7.19816E-10	0
892.086	1	-1	-1.66624E-7	1.66624E-7	6.00154E6
892.414	1	0	5.52931E-10	5.52931E-10	0
892.746	1	-2	-2.47933E-5	2.47933E-5	80666.85677
894.163	1	0	7.21661E-10	7.21661E-10	0
894.592	1	-1	-1.63221E-7	1.63221E-7	6.12665E6
894.92	1	0	5.53938E-10	5.53938E-10	0
895.252	1	-2	-2.44694E-5	2.44694E-5	81734.77148
896.666	1	0	7.0853E-10	7.0853E-10	0
897.104	1	-1	-1.61389E-7	1.61389E-7	6.19619E6
897.435	1	0	5.62831E-10	5.62831E-10	0
897.768	1	-2	-2.40504E-5	2.40504E-5	83158.63091
899.184	1	0	7.04672E-10	7.04672E-10	0
899.62	1	-1	-1.54119E-7	1.54119E-7	6.48848E6
899.949	1	0	5.55868E-10	5.55868E-10	0
900.279	1	-2	-2.26487E-5	2.26487E-5	88305.21107
901.699	1	0	7.2615E-10	7.2615E-10	0
902.129	1	-1	-1.52308E-7	1.52308E-7	6.56566E6
902.456	1	0	5.55952E-10	5.55952E-10	0
902.784	1	-2	-2.28404E-5	2.28404E-5	87564.17907
904.206	1	0	7.17509E-10	7.17509E-10	0
904.64	1	-1	-1.48634E-7	1.48634E-7	6.72794E6
904.972	1	0	5.55029E-10	5.55029E-10	0
905.303	1	-2	-2.37174E-5	2.37174E-5	84326.23967
906.718	1	0	7.16124E-10	7.16124E-10	0
907.149	1	-1	-1.47456E-7	1.47456E-7	6.78168E6
907.48	1	0	5.65684E-10	5.65684E-10	0
907.813	1	-2	-2.29232E-5	2.29232E-5	87247.8537
909.233	1	0	7.18137E-10	7.18137E-10	0
909.664	1	-1	-1.41515E-7	1.41515E-7	7.06638E6
909.994	1	0	5.57462E-10	5.57462E-10	0
910.325	1	-2	-2.35642E-5	2.35642E-5	84874.33294
911.744	1	0	7.21116E-10	7.21116E-10	0
912.174	1	-1	-1.39034E-7	1.39034E-7	7.19251E6
912.503	1	0	5.65391E-10	5.65391E-10	0
912.835	1	0.4	1.94711E-4	1.94711E-4	2054.32772
914.157	1	0	-4.14058E-11	4.14058E-11	0
914.593	1	-1	-2.05075E-7	2.05075E-7	4.87628E6
914.924	1	0	3.49296E-10	3.49296E-10	0
915.255	1	0.4	1.97486E-4	1.97486E-4	2025.45593
916.581	1	0	-9.15021E-11	9.15021E-11	0
917.009	1	-1	-2.39371E-7	2.39371E-7	4.17761E6
917.336	1	0	3.14435E-10	3.14435E-10	0
917.664	1	0.4	1.99165E-4	1.99165E-4	2008.38299
918.986	1	0	-1.10466E-10	1.10466E-10	0
919.424	1	-1	-2.55934E-7	2.55934E-7	3.90725E6
919.754	1	0	3.00003E-10	3.00003E-10	0
920.085	1	0.4	2.00345E-4	2.00345E-4	1996.55793
921.398	1	0	-1.21921E-10	1.21921E-10	0
921.83	1	-1	-2.70395E-7	2.70395E-7	3.69829E6
922.161	1	0	2.8704E-10	2.8704E-10	0
922.494	1	0.4	2.01208E-4	2.01208E-4	1987.98857
923.818	1	0	-1.25109E-10	1.25109E-10	0
924.256	1	-1	-2.77167E-7	2.77167E-7	3.60793E6
924.587	1	0	2.80579E-10	2.80579E-10	0
924.92	1	0.4	2.0192E-4	2.0192E-4	1980.98355
926.245	1	0	-1.36605E-10	1.36605E-10	0
926.674	1	-1	-2.9392E-7	2.9392E-7	3.40228E6
927.004	1	0	2.76887E-10	2.76887E-10	0
927.339	1	0.4	2.025E-4	2.025E-4	1975.31157
928.666	1	0	-1.38829E-10	1.38829E-10	0
929.094	1	-1	-3.06823E-7	3.06823E-7	3.25921E6
929.423	1	0	2.79783E-10	2.79783E-10	0
929.753	1	0.4	2.03008E-4	2.03008E-4	1970.36958
931.076	1	0	-1.36773E-10	1.36773E-10	0
931.508	1	-1	-3.11953E-7	3.11953E-7	3.20561E6
931.839	1	0	2.72483E-10	2.72483E-10	0
932.172	1	0.4	2.03436E-4	2.03436E-4	1966.22033
933.5	1	0	-1.4248E-10	1.4248E-10	0
933.926	1	-1	-3.12433E-7	3.12433E-7	3.20069E6
934.254	1	0	2.69085E-10	2.69085E-10	0
934.584	1	0.4	2.03806E-4	2.03806E-4	1962.65268
935.911	1	0	-1.41137E-10	1.41137E-10	0
936.343	1	-1	-3.24408E-7	3.24408E-7	3.08253E6
936.677	1	0	2.71392E-10	2.71392E-10	0
937.012	1	0.4	2.041E-4	2.041E-4	1959.8265
938.337	1	0	-1.44116E-10	1.44116E-10	0
938.766	1	-1	-3.26805E-7	3.26805E-7	3.05993E6
939.099	1	0	2.66022E-10	2.66022E-10	0
939.433	1	0.4	2.04374E-4	2.04374E-4	1957.19708
940.761	1	0	-1.44493E-10	1.44493E-10	0
941.188	1	-1	-3.28748E-7	3.28748E-7	3.04184E6
941.517	1	0	2.68791E-10	2.68791E-10	0
941.845	1	0.4	2.04643E-4	2.04643E-4	1954.62437
943.169	1	0	-1.42228E-10	1.42228E-10	0
943.599	1	-1	-3.39469E-7	3.39469E-7	2.94578E6
943.936	1	0	2.75797E-10	2.75797E-10	0
944.273	1	0.4	2.04816E-4	2.04816E-4	1952.96956
945.598	1	0	-1.44871E-10	1.44871E-10	0
946.031	1	-1	-3.49975E-7	3.49975E-7	2.85735E6
946.362	1	0	2.69001E-10	2.69001E-10	0
946.696	1	0.4	2.05001E-4	2.05001E-4	1951.21285
948.021	1	0	-1.47514E-10	1.47514E-10	0
948.449	1	-1	-3.41735E-7	3.41735E-7	2.92625E6
948.776	1	0	2.65938E-10	2.65938E-10	0
949.106	1	0.4	2.05247E-4	2.05247E-4	1948.87136
950.427	1	0	-1.41053E-10	1.41053E-10	0
950.862	1	-1	-3.52549E-7	3.52549E-7	2.83648E6
951.194	1	0	2.66484E-10	2.66484E-10	0
951.53	1	0.4	2.05372E-4	2.05372E-4	1947.68707
952.862	1	0	-1.45333E-10	1.45333E-10	0
953.294	1	-1	-3.62829E-7	3.62829E-7	2.75612E6
953.626	1	0	2.67364E-10	2.67364E-10	0
953.959	1	0.4	2.05478E-4	2.05478E-4	1946.67853
955.278	1	0	-1.44535E-10	1.44535E-10	0
955.707	1	-1	-3.58104E-7	3.58104E-7	2.79248E6
956.035	1	0	2.6233E-10	2.6233E-10	0
956.365	1	0.4	2.05667E-4	2.05667E-4	1944.88866
957.693	1	0	-1.47976E-10	1.47976E-10	0
958.129	1	-1	-3.6498E-7	3.6498E-7	2.73988E6
958.462	1	0	2.65561E-10	2.65561E-10	0
958.794	1	0.4	2.05729E-4	2.05729E-4	1944.30254
960.118	1	0	-1.42018E-10	1.42018E-10	0
960.552	1	-1	-3.75729E-7	3.75729E-7	2.66149E6
960.884	1	0	2.61449E-10	2.61449E-10	0
961.221	1	0.4	2.05844E-4	2.05844E-4	1943.21725
962.545	1	0	-1.42647E-10	1.42647E-10	0
962.98	1	-1	-3.85978E-7	3.85978E-7	2.59082E6
963.314	1	0	2.60443E-10	2.60443E-10	0
963.649	1	0.4	2.05949E-4	2.05949E-4	1942.22936
964.975	1	0	-1.48227E-10	1.48227E-10	0
965.408	1	-1	-3.81366E-7	3.81366E-7	2.62215E6
965.74	1	0	2.63127E-10	2.63127E-10	0
966.075	1	0.4	2.06035E-4	2.06035E-4	1941.4196
967.403	1	0	-1.4764E-10	1.4764E-10	0
967.828	1	-1	-3.88237E-7	3.88237E-7	2.57575E6
968.158	1	0	2.64805E-10	2.64805E-10	0
968.486	1	0.4	2.06081E-4	2.06081E-4	1940.98343
969.817	1	0	-1.5171E-10	1.5171E-10	0
970.251	1	-1	-3.87907E-7	3.87907E-7	2.57794E6
970.583	1	0	2.65896E-10	2.65896E-10	0
970.915	1	0.4	2.062E-4	2.062E-4	1939.86233
972.239	1	0	-1.4634E-10	1.4634E-10	0
972.671	1	-1	-3.91095E-7	3.91095E-7	2.55692E6
973.003	1	0	2.63337E-10	2.63337E-10	0
973.339	1	1	0.01095	0.01095	91.33246
1093.948	1	1	0.01095	0.01095	91.33112
1094.277	1	0	-3.70094E-10	3.70094E-10	0
1094.814	1	-1	-2.82287E-6	2.82287E-6	354249.52415
1095.329	1	0	6.46949E-11	6.46949E-11	0
1095.772	1	-2	-4.01541E-5	4.01541E-5	49808.11424
1097.188	1	0	5.59224E-10	5.59224E-10	0
1097.623	1	-1	-7.21799E-7	7.21799E-7	1.38543E6
1097.958	1	0	4.26656E-10	4.26656E-10	0
1098.292	1	-2	-3.64731E-5	3.64731E-5	54834.99328
1099.71	1	0	6.36247E-10	6.36247E-10	0
1100.144	1	-1	-5.38396E-7	5.38396E-7	1.85737E6
1100.477	1	0	4.80522E-10	4.80522E-10	0
1100.813	1	-2	-3.41397E-5	3.41397E-5	58582.78861
1102.23	1	0	6.63767E-10	6.63767E-10	0
1102.662	1	-1	-4.5389E-7	4.5389E-7	2.20318E6
1102.996	1	0	5.04854E-10	5.04854E-10	0
1103.33	1	-2	-3.28425E-5	3.28425E-5	60896.72251
1104.76	1	0	6.81681E-10	6.81681E-10	0
1105.194	1	-1	-3.78167E-7	3.78167E-7	2.64433E6
1105.525	1	0	5.20376E-10	5.20376E-10	0
1105.858	1	-2	-3.16813E-5	3.16813E-5	63128.74255
1107.28	1	0	6.75556E-10	6.75556E-10	0
1107.718	1	-1	-3.48641E-7	3.48641E-7	2.86828E6
1108.046	1	0	5.2885E-10	5.2885E-10	0
1108.376	1	-2	-3.07415E-5	3.07415E-5	65058.73991
1109.8	1	0	6.81471E-10	6.81471E-10	0
1110.237	1	-1	-3.11891E-7	3.11891E-7	3.20625E6
1110.567	1	0	5.38751E-10	5.38751E-10	0
1110.899	1	-2	-3.00516E-5	3.00516E-5	66552.13045
1112.321	1	0	7.00895E-10	7.00895E-10	0
1112.754	1	-1	-2.96175E-7	2.96175E-7	3.37639E6
1113.085	1	0	5.34472E-10	5.34472E-10	0
1113.416	1	-2	-2.95855E-5	2.95855E-5	67600.63707
1114.838	1	0	6.82226E-10	6.82226E-10	0
1115.278	1	-1	-2.82908E-7	2.82908E-7	3.53472E6
1115.608	1	0	5.44079E-10	5.44079E-10	0
1115.938	1	-2	-2.91835E-5	2.91835E-5	68531.89937
1117.359	1	0	7.0874E-10	7.0874E-10	0
1117.793	1	-1	-2.71237E-7	2.71237E-7	3.68681E6
1118.124	1	0	5.37912E-10	5.37912E-10	0
1118.457	1	-2	-2.88711E-5	2.88711E-5	69273.44967
1119.879	1	0	7.1109E-10	7.1109E-10	0
1120.313	1	-1	-2.53975E-7	2.53975E-7	3.93739E6
1120.644	1	0	5.54063E-10	5.54063E-10	0
1120.976	1	-2	-2.80841E-5	2.80841E-5	71214.69843
1122.395	1	0	7.13062E-10	7.13062E-10	0
1122.829	1	-1	-2.42102E-7	2.42102E-7	4.13049E6
1123.163	1	0	5.48903E-10	5.48903E-10	0
1123.497	1	-2	-2.76877E-5	2.76877E-5	72234.11075
1124.907	1	0	7.0723E-10	7.0723E-10	0
1125.343	1	-1	-2.35291E-7	2.35291E-7	4.25006E6
1125.677	1	0	5.52763E-10	5.52763E-10	0
1126.012	1	-2	-2.7247E-5	2.7247E-5	73402.68419
1127.441	1	0	7.11258E-10	7.11258E-10	0
1127.874	1	-1	-2.21704E-7	2.21704E-7	4.51051E6
1128.206	1	0	5.53141E-10	5.53141E-10	0
1128.538	1	-2	-2.70367E-5	2.70367E-5	73973.44279
1129.969	1	0	7.12851E-10	7.12851E-10	0
1130.401	1	-1	-2.10412E-7	2.10412E-7	4.75259E6
1130.73	1	0	5.50749E-10	5.50749E-10	0
1131.062	1	-2	-2.68656E-5	2.68656E-5	74444.72609
1132.486	1	0	7.16627E-10	7.16627E-10	0
1132.916	1	-1	-2.0555E-7	2.0555E-7	4.86499E6
1133.247	1	0	5.59182E-10	5.59182E-10	0
1133.577	1	-2	-2.65488E-5	2.65488E-5	75332.91498
1134.998	1	0	7.15578E-10	7.15578E-10	0
1135.433	1	-1	-2.03948E-7	2.03948E-7	4.90321E6
1135.765	1	0	5.55952E-10	5.55952E-10	0
1136.097	1	-2	-2.64173E-5	2.64173E-5	75708.10739
1137.52	1	0	7.15117E-10	7.15117E-10	0
1137.955	1	-1	-1.98722E-7	1.98722E-7	5.03216E6
1138.286	1	0	5.56497E-10	5.56497E-10	0
1138.617	1	-2	-2.60887E-5	2.60887E-5	76661.66066
1140.04	1	0	7.22584E-10	7.22584E-10	0
1140.474	1	-1	-1.94956E-7	1.94956E-7	5.12935E6
1140.805	1	0	5.56161E-10	5.56161E-10	0
1141.137	1	-2	-2.5857E-5	2.5857E-5	77348.55347
1142.567	1	0	6.99846E-10	6.99846E-10	0
1143.01	1	-1	-1.85415E-7	1.85415E-7	5.39332E6
1143.347	1	0	5.6044E-10	5.6044E-10	0
1143.682	1	-2	-2.58496E-5	2.58496E-5	77370.75602
1145.102	1	0	7.21158E-10	7.21158E-10	0
1145.536	1	-1	-1.79082E-7	1.79082E-7	5.58403E6
1145.873	1	0	5.59433E-10	5.59433E-10	0
1146.207	1	-2	-2.53096E-5	2.53096E-5	79021.39899
1147.637	1	0	7.19438E-10	7.19438E-10	0
1148.069	1	-1	-1.82972E-7	1.82972E-7	5.46533E6
1148.397	1	0	5.60566E-10	5.60566E-10	0
1148.728	1	-2	-2.51605E-5	2.51605E-5	79489.73946
1150.151	1	0	7.18892E-10	7.18892E-10	0
1150.586	1	-1	-1.75963E-7	1.75963E-7	5.68303E6
1150.918	1	0	5.62789E-10	5.62789E-10	0
1151.249	1	-2	-2.50427E-5	2.50427E-5	79863.43353
1152.672	1	0	7.21367E-10	7.21367E-10	0
1153.105	1	-1	-1.71082E-7	1.71082E-7	5.84514E6
1153.436	1	0	5.59181E-10	5.59181E-10	0
1153.769	1	-2	-2.33679E-5	2.33679E-5	85587.60383
1155.195	1	0	7.24262E-10	7.24262E-10	0
1155.631	1	-1	-1.65702E-7	1.65702E-7	6.03493E6
1155.96	1	0	5.56161E-10	5.56161E-10	0
1156.292	1	-2	-2.33547E-5	2.33547E-5	85635.83106
1157.715	1	0	7.25898E-10	7.25898E-10	0
1158.147	1	-1	-1.62232E-7	1.62232E-7	6.164E6
1158.478	1	0	5.65893E-10	5.65893E-10	0
1158.809	1	0.5	0.00118	0.00118	423.87609
1160.321	1	0	-9.08307E-11	9.08307E-11	0
1160.756	1	-1	-2.46773E-7	2.46773E-7	4.0523E6
1161.088	1	0	3.35368E-10	3.35368E-10	0
1161.407	1	0.5	0.00119	0.00119	421.01718
1162.917	1	0	-1.37025E-10	1.37025E-10	0
1163.354	1	-1	-2.94564E-7	2.94564E-7	3.39485E6
1163.69	1	0	2.99751E-10	2.99751E-10	0
1164.026	1	0.5	0.00119	0.00119	419.33398
1165.546	1	0	-1.57332E-10	1.57332E-10	0
1165.98	1	-1	-3.28093E-7	3.28093E-7	3.04791E6
1166.312	1	0	2.80495E-10	2.80495E-10	0
1166.643	1	0.5	0.0012	0.0012	418.15495
1168.157	1	0	-1.7059E-10	1.7059E-10	0
1168.588	1	-1	-3.40814E-7	3.40814E-7	2.93415E6
